,importance
Bit_570,0.00024860227708728265
Bit_580,0.0002482476116888362
Bit_1420,0.00024786959500092175
Bit_844,0.00024759059448642537
Bit_731,0.00024681741959927024
Bit_252,0.00024629158471973643
Bit_944,0.00024627965865588875
Bit_324,0.00024597282453986895
Bit_1245,0.0002459491793833649
Bit_1099,0.0002457451588809878
Bit_603,0.0002457210172489143
Bit_40,0.00024563060145916594
Bit_1511,0.0002456272889866403
Bit_1888,0.0002454677255830907
Bit_1265,0.0002448831774992826
Bit_894,0.0002448536275534229
Bit_1762,0.0002447574116573291
Bit_882,0.00024465205663241527
Bit_473,0.000244278088088968
Bit_2042,0.0002440025628198016
Bit_332,0.0002438801483736704
Bit_1343,0.0002433229635730232
Bit_1674,0.00024278080637056679
Bit_1916,0.00024176153174236827
Bit_431,0.0002414574979444873
Bit_941,0.00024145092503292907
Bit_505,0.00024141842258522162
Bit_1930,0.00024088319606992714
Bit_2019,0.00024039008917749264
Bit_985,0.00024000697829600672
Bit_1334,0.00024000523036982324
Bit_1404,0.0002399617600962099
Bit_329,0.00023940276314093719
Bit_665,0.00023922133375030486
Bit_1924,0.00023871489609764393
Bit_2011,0.00023853312682113983
Bit_1256,0.00023825225516682755
Bit_1211,0.0002379488392202201
Bit_1173,0.0002371956923214719
Bit_413,0.0002367459371344476
Bit_1498,0.00023638996693133653
Bit_1752,0.00023577146617033567
Bit_42,0.00023554983306262918
Bit_1598,0.00023544591414519455
Bit_1166,0.00023503682883195513
Bit_1589,0.00023489245510087953
Bit_1509,0.0002345002064147101
Bit_586,0.00023420883122686598
Bit_1464,0.00023287436440520888
Bit_819,0.00023206071121119752
Bit_519,0.0002314177303103688
Bit_426,0.0002313703946196908
Bit_1675,0.0002313676886778925
Bit_929,0.00023006924339366217
Bit_1560,0.00022986504458684086
Bit_927,0.00022978067155072699
Bit_105,0.00022860678336240623
Bit_496,0.00022711614791124285
Bit_1061,0.0002270399178234362
Bit_1944,0.00022687427552954122
Bit_511,0.00022638632284011106
Bit_1242,0.00022616157806047943
Bit_1954,0.00022523632698995922
Bit_1884,0.0002252322326586445
Bit_554,0.00022521791311901204
Bit_19,0.00022495249238398124
Bit_947,0.00022384717233219544
Bit_1798,0.00022353385633010653
Bit_1126,0.00022348360594542907
Bit_609,0.0002232848447512814
Bit_1429,0.0002228122602087887
Bit_2002,0.00022278505414019174
Bit_2041,0.00022275531998231887
Bit_1133,0.00022253163759401512
Bit_230,0.00022200574388015715
Bit_917,0.0002214692365079679
Bit_1908,0.00022119725354770366
Bit_1972,0.0002203623436016926
Bit_335,0.0002203029531042539
Bit_460,0.0002201545832558381
Bit_1600,0.00021949151740442832
Bit_1938,0.00021933624724151506
Bit_1477,0.00021915049246625318
Bit_1964,0.00021901578684785264
Bit_1746,0.00021901341683080398
Bit_1810,0.00021845046160439674
Bit_590,0.00021820538678741684
Bit_1776,0.0002170823255672745
Bit_954,0.0002166416386617732
Bit_128,0.0002160860319081052
Bit_1671,0.0002160280151182884
Bit_25,0.00021589945997835638
Bit_862,0.00021509807421524324
Bit_1656,0.00021489309126735328
Bit_1845,0.00021478004450571972
Bit_885,0.0002145776776856082
Bit_73,0.0002145038799295766
Bit_1489,0.00021442133966456718
Bit_1912,0.00021436855076929366
Bit_1695,0.00021335661514491045
Bit_1093,0.00021296916041457542
Bit_965,0.00021253124929181014
Bit_89,0.00021245226392814672
Bit_967,0.00021233945393105925
Bit_1204,0.0002121247578361988
Bit_1296,0.00021153888316655006
Bit_271,0.00021114207197631176
Bit_744,0.00021102174305943702
Bit_1727,0.0002106939174479833
Bit_1735,0.00021020251775018167
Bit_759,0.00020980079783306391
Bit_1197,0.00020883816664408442
Bit_414,0.00020883691823466726
Bit_1690,0.00020804608263709411
Bit_1131,0.00020803078572010023
Bit_358,0.00020800556425743972
Bit_1056,0.00020756178753700337
Bit_1316,0.0002066932799381068
Bit_818,0.00020653920076547195
Bit_1306,0.00020564991402624707
Bit_1550,0.00020540047733952823
Bit_1981,0.0002053919289942544
Bit_634,0.0002053838915891193
Bit_1613,0.00020523434768025136
Bit_931,0.000203983424943698
Bit_316,0.00020333722447869816
Bit_1121,0.00020290176434012452
Bit_1935,0.0002028118074926003
Bit_1586,0.00020246596127962576
Bit_418,0.00020234150839204936
Bit_1885,0.00020198286292653296
Bit_1531,0.00020187639551518097
Bit_1118,0.0002018492968071876
Bit_1831,0.00020165706661979795
Bit_342,0.00020124706985034566
Bit_500,0.0002011569751354648
Bit_1638,0.0002009265077600238
Bit_914,0.00020062224534397375
Bit_564,0.0002006009627774711
Bit_1786,0.0002005897900916257
Bit_1611,0.00020009775168200624
Bit_1327,0.00019992533752698593
Bit_557,0.00019987621791352727
Bit_1112,0.00019987151798357065
Bit_1982,0.00019949856838484396
Bit_1563,0.00019852776233473643
Bit_657,0.00019766263516815327
Bit_85,0.0001972774074786009
Bit_855,0.00019679422175117612
Bit_654,0.0001960340877676524
Bit_1893,0.00019539510133687458
Bit_1582,0.0001948656801131452
Bit_1833,0.00019467469756966947
Bit_190,0.0001945544523063142
Bit_196,0.0001940612119193033
Bit_43,0.00019403495070944633
Bit_861,0.00019383832990918493
Bit_1753,0.00019365991305445441
Bit_772,0.00019335722121200684
Bit_512,0.00019251492230892037
Bit_2032,0.0001922452253836132
Bit_921,0.00019216973567795433
Bit_1851,0.00019153790430588653
Bit_1892,0.00019129825668941878
Bit_1570,0.00019103775814960255
Bit_905,0.00019014133102481897
Bit_1739,0.00019002339983396058
Bit_1432,0.0001899866999576625
Bit_640,0.0001899337349482656
Bit_1630,0.0001894054302488231
Bit_906,0.00018929612921360795
Bit_545,0.0001890327456348325
Bit_206,0.00018889756502649886
Bit_1515,0.00018835190199977412
Bit_318,0.00018802380597967403
Bit_1777,0.00018749387361151733
Bit_37,0.0001872255021781113
Bit_400,0.00018693012379955841
Bit_1719,0.00018659093190216325
Bit_850,0.00018560530933199598
Bit_1415,0.00018547897663321475
Bit_1407,0.00018500303090604052
Bit_466,0.0001846740391594217
Bit_1948,0.00018432313152113412
Bit_1072,0.00018379207225874446
Bit_1612,0.00018377062844099383
Bit_1025,0.00018368583118676192
Bit_546,0.00018362733180271262
Bit_62,0.00018360124412017268
Bit_1919,0.00018321853409250082
Bit_1140,0.00018314220837727801
Bit_293,0.00018306993443396202
Bit_1594,0.0001825908420169083
Bit_780,0.00018224341707725038
Bit_526,0.00018222300936741214
Bit_1226,0.00018217620278869587
Bit_1626,0.00018205639519778654
Bit_1542,0.000181972910083402
Bit_1780,0.00018174635929893966
Bit_153,0.00018135877137615764
Bit_384,0.00018127089470619488
Bit_57,0.00018096766743363947
Bit_925,0.00018061059872325112
Bit_97,0.00018024343674422338
Bit_1576,0.00018018561467778407
Bit_1335,0.00018017926595973772
Bit_220,0.00018013321493507697
Bit_177,0.00018013280407497506
Bit_864,0.00017876492951503676
Bit_666,0.0001785833002146451
Bit_1336,0.00017840981458446095
Bit_1841,0.00017723006664292925
Bit_701,0.00017643681753718517
Bit_702,0.00017631013342205668
Bit_1713,0.0001763021072151345
Bit_1134,0.00017611163381282813
Bit_1213,0.00017608564287789266
Bit_1488,0.00017575544128666965
Bit_1071,0.00017562652100129803
Bit_336,0.00017539325782156567
Bit_970,0.00017516138274057698
Bit_1731,0.00017510868371278175
Bit_1293,0.0001745843437035366
Bit_826,0.00017359911965534464
Bit_1822,0.00017349311232901497
Bit_1795,0.00017334984500712476
Bit_1684,0.0001724142649928081
Bit_123,0.00017203496443404676
Bit_1022,0.0001719126466756386
Bit_757,0.00017190749188248627
Bit_792,0.000171741774950359
Bit_1907,0.00017159308563607312
Bit_1176,0.0001711780330756774
Bit_238,0.000171177374678618
Bit_261,0.00017006616051891237
Bit_1209,0.00017003986782025067
Bit_415,0.00017001993390733099
Bit_1957,0.00016955264517226783
Bit_1799,0.00016934037702825841
Bit_298,0.00016931543277364043
Bit_1297,0.00016923900264100537
Bit_405,0.00016896683001509886
Bit_1195,0.00016803555990113134
Bit_462,0.00016773713771206663
Bit_10,0.00016770920939239577
Bit_110,0.00016764827661139127
Bit_313,0.00016741666201770732
Bit_685,0.00016730185059807425
Bit_1832,0.00016715284063252385
Bit_1069,0.00016693153614952662
Bit_1632,0.0001667246985445437
Bit_1117,0.00016653628385270784
Bit_1284,0.00016591850217106074
Bit_1806,0.0001657738458637312
Bit_939,0.00016539485152922321
Bit_1075,0.00016513207978047586
Bit_544,0.00016453542706453456
Bit_1496,0.00016441148373710438
Bit_1804,0.00016370112633347752
Bit_651,0.00016284075238481207
Bit_748,0.0001626834938649297
Bit_1203,0.00016245744907428963
Bit_1543,0.00016224303394887942
Bit_771,0.00016223336984024674
Bit_1717,0.00016207756247417311
Bit_1165,0.0001617027555588105
Bit_918,0.00016123251706991
Bit_1740,0.00016103728491181717
Bit_1522,0.00016069663083555905
Bit_1194,0.00016059959944933813
Bit_1716,0.00016021167890509046
Bit_1839,0.00015973896407678694
Bit_1821,0.00015944430467741867
Bit_824,0.00015940874500934587
Bit_1843,0.00015936139467021676
Bit_533,0.0001588599754332109
Bit_523,0.00015884872387676838
Bit_53,0.00015864417256971188
Bit_323,0.00015860189833229657
Bit_870,0.0001583616559319628
Bit_1615,0.00015833979006649475
Bit_148,0.0001582747587448623
Bit_1580,0.0001581466580464519
Bit_581,0.0001581330540106364
Bit_873,0.00015800960403159424
Bit_1383,0.00015791034557051593
Bit_1262,0.0001578076254767427
Bit_1781,0.00015764546896519563
Bit_1277,0.00015716678613466494
Bit_919,0.0001570853700429261
Bit_1356,0.0001569810475392679
Bit_1748,0.00015695297330875363
Bit_1526,0.0001561776796457453
Bit_975,0.00015590001250537778
Bit_1058,0.00015499912229494426
Bit_1275,0.00015480360650420614
Bit_1454,0.00015474981141763166
Bit_639,0.00015468725999397788
Bit_755,0.00015415569720321847
Bit_1545,0.00015379873534145593
Bit_986,0.00015364502685234028
Bit_924,0.00015296789221205668
Bit_1918,0.00015254398043255306
Bit_1345,0.00015249903211823893
Bit_1557,0.00015245771171965288
Bit_1425,0.00015230390629046272
Bit_1189,0.00015210523251897414
Bit_980,0.00015189804691700284
Bit_829,0.00015185116687828438
Bit_1150,0.00015178058996909307
Bit_1997,0.0001516827184138067
Bit_8,0.0001515665518593684
Bit_636,0.00015113534048279186
Bit_1506,0.00015093666955907505
Bit_999,0.00015045691357084878
Bit_1354,0.00015033440975190535
Bit_427,0.00014989740617254665
Bit_727,0.0001498937217644279
Bit_428,0.00014867242639285156
Bit_91,0.0001485036301818686
Bit_312,0.00014841403458181363
Bit_913,0.00014826814201032354
Bit_813,0.00014765217805376755
Bit_529,0.000147286267449507
Bit_259,0.0001471374360210391
Bit_88,0.00014706290645238139
Bit_270,0.00014699189316928621
Bit_1741,0.00014649352897792346
Bit_1802,0.00014645092220039047
Bit_166,0.00014598105241147482
Bit_1317,0.00014570425030532288
Bit_1255,0.00014538188842140657
Bit_1792,0.00014447741714167928
Bit_1685,0.00014427699864455484
Bit_1976,0.00014406822115411484
Bit_349,0.00014315814046227088
Bit_1428,0.00014259256044807598
Bit_1246,0.00014196477991898853
Bit_1756,0.00014196412230039893
Bit_638,0.00014157233719972847
Bit_126,0.00014153355791181451
Bit_1382,0.0001413949688614068
Bit_1187,0.000141271308583605
Bit_78,0.0001408316209787674
Bit_562,0.00014072585728735788
Bit_1790,0.00014070232256886185
Bit_396,0.0001405890505917435
Bit_712,0.00014057721860563532
Bit_399,0.00014054045775381197
Bit_1326,0.00014052156947181907
Bit_761,0.0001391124181546737
Bit_1302,0.00013870251747479862
Bit_371,0.00013854178303560015
Bit_1636,0.00013839920965854537
Bit_774,0.00013837730392796824
Bit_1026,0.00013821017340727147
Bit_306,0.00013781353193065236
Bit_44,0.00013762261158166254
Bit_111,0.00013748417230420592
Bit_538,0.00013742015646387148
Bit_120,0.00013718936365929437
Bit_884,0.00013716298575607562
Bit_897,0.00013704067173217366
Bit_1272,0.00013667386357671965
Bit_1710,0.0001364679591937166
Bit_36,0.00013643478122114697
Bit_1132,0.00013635029648309627
Bit_707,0.00013630543220980804
Bit_21,0.0001360651561695682
Bit_876,0.0001352601834088232
Bit_286,0.00013490073690489566
Bit_822,0.00013487680396598594
Bit_820,0.00013486240397045108
Bit_664,0.00013416348534946894
Bit_902,0.00013414575927937043
Bit_455,0.0001341149458714383
Bit_1144,0.00013406430411710198
Bit_1592,0.00013404503343633306
Bit_742,0.00013361057422407992
Bit_1175,0.00013354203842174222
Bit_769,0.00013295213682612748
Bit_1678,0.0001326650349636676
Bit_1122,0.00013245617856590428
Bit_1100,0.00013220917272829564
Bit_1882,0.00013200049048608527
Bit_1233,0.0001315651231180771
Bit_1374,0.00013149716833325655
Bit_367,0.0001314848144470004
Bit_1687,0.00013066790204401075
Bit_390,0.00013062039482052344
Bit_1050,0.00013060775728814864
Bit_1161,0.00013045349910523394
Bit_2023,0.00013040770242591585
Bit_1528,0.0001300731105890309
Bit_471,0.00012996502575672873
Bit_265,0.00012994895433744678
Bit_1468,0.00012983509179816742
Bit_422,0.00012979140411037594
Bit_1540,0.00012961963302797027
Bit_946,0.00012955961663135366
Bit_1341,0.00012954624239219304
Bit_1755,0.0001295157752638217
Bit_1906,0.00012925011662636777
Bit_59,0.0001292202221593188
Bit_229,0.00012916776669135541
Bit_963,0.00012914928581519977
Bit_1519,0.0001289635785836232
Bit_1266,0.00012874336338936258
Bit_292,0.00012835983556816068
Bit_560,0.00012794567202258322
Bit_1593,0.00012779682372364247
Bit_181,0.000127670867194631
Bit_1900,0.00012744444611654916
Bit_303,0.00012710063021395668
Bit_1364,0.00012681630762175384
Bit_209,0.00012680675150097406
Bit_1278,0.00012662687976629995
Bit_783,0.00012653069437501237
Bit_1361,0.00012652340846588833
Bit_199,0.0001261273619891035
Bit_1373,0.00012572150503413503
Bit_1548,0.0001256775035296024
Bit_1789,0.0001256401989635028
Bit_907,0.0001256186828307822
Bit_32,0.00012541340701975137
Bit_374,0.00012532238165179722
Bit_1353,0.00012527716700404595
Bit_109,0.0001252050932059998
Bit_1146,0.0001249523857721739
Bit_100,0.00012427679423401028
Bit_1098,0.00012329360418642508
Bit_67,0.00012291470416331786
Bit_1038,0.00012264474619085494
Bit_463,0.00012236209750173584
Bit_1569,0.00012200146447131368
Bit_1113,0.00012179197090098385
Bit_1015,0.0001217364254393687
Bit_670,0.00012116584536295696
Bit_834,0.000121106263662638
Bit_1157,0.0001209236893239519
Bit_1185,0.00012055246732547872
Bit_2027,0.00012048004151280494
Bit_1159,0.00012030193054032177
Bit_777,0.00012023459612816699
Bit_1962,0.00011960738656811227
Bit_1333,0.0001194458032645216
Bit_945,0.00011939345708340844
Bit_1813,0.00011927206591310923
Bit_326,0.00011896708729977268
Bit_1654,0.00011885028963068077
Bit_182,0.00011851625779678815
Bit_1712,0.00011768024848112203
Bit_1701,0.00011722437932604093
Bit_1018,0.0001171919994745954
Bit_831,0.00011705965858061636
Bit_542,0.00011644907225369365
Bit_842,0.00011642167131158963
Bit_1331,0.00011629632754306914
Bit_1975,0.00011624874644317092
Bit_1774,0.00011612583909766736
Bit_661,0.00011610577520758514
Bit_1881,0.00011582384411754598
Bit_1797,0.00011564245876597501
Bit_133,0.00011563952791216474
Bit_1412,0.00011558016836515881
Bit_655,0.00011546987989146519
Bit_412,0.00011517819367932681
Bit_1426,0.000115156256487148
Bit_814,0.00011492570129700528
Bit_1834,0.00011468178448332511
Bit_1811,0.00011360555282557812
Bit_770,0.00011341869056529141
Bit_39,0.00011236699272115523
Bit_1247,0.00011201344593253714
Bit_429,0.00011197833779288666
Bit_1932,0.00011177683957156922
Bit_17,0.00011162026826742006
Bit_1153,0.00011148162723717825
Bit_569,0.00011140112208813768
Bit_1551,0.00011136394008832374
Bit_1280,0.00011127565150095242
Bit_730,0.00011126929794007038
Bit_1450,0.00011101467503610815
Bit_122,0.00011100888290955726
Bit_168,0.00011093805966492406
Bit_1064,0.0001108978365841084
Bit_1363,0.00011089120478634707
Bit_1742,0.00011069705791834343
Bit_1501,0.00011061043105600957
Bit_1588,0.00011050836729021863
Bit_1827,0.0001103629693702651
Bit_159,0.00011027487431740891
Bit_139,0.00011010618446787029
Bit_2018,0.00011004246675074991
Bit_1219,0.00010998055714903524
Bit_1106,0.00010931466130869821
Bit_1889,0.00010923793791629671
Bit_241,0.00010907036971157326
Bit_2029,0.00010900453251792696
Bit_1227,0.00010887913023489933
Bit_104,0.00010884691075140856
Bit_1620,0.00010871069143971798
Bit_1059,0.0001079651207201001
Bit_827,0.00010779581068492477
Bit_541,0.0001074877981471286
Bit_765,0.00010737818374129639
Bit_1307,0.00010724023411016705
Bit_982,0.00010717401058547861
Bit_1268,0.00010707177890390549
Bit_1000,0.00010703805790312687
Bit_285,0.00010677102216310941
Bit_895,0.00010658135825031823
Bit_1658,0.00010633256374444309
Bit_1858,0.00010589691607242334
Bit_136,0.00010583334966907329
Bit_1993,0.00010547150735066642
Bit_711,0.00010535144561988508
Bit_1728,0.00010512019174208098
Bit_406,0.00010499416234343106
Bit_1634,0.0001049350360031248
Bit_1846,0.0001049096593595113
Bit_1311,0.000104767904197911
Bit_658,0.00010446743210161434
Bit_2024,0.00010428746065227917
Bit_1622,0.00010426098227415547
Bit_7,0.00010425336944372371
Bit_1076,0.00010401735818050817
Bit_528,0.00010390330322765736
Bit_904,0.00010362344239603354
Bit_821,0.0001033788197827193
Bit_77,0.00010336076724975376
Bit_678,0.00010324182047725464
Bit_344,0.00010311240468130123
Bit_24,0.00010241878442510566
Bit_296,0.00010180691020293125
Bit_1478,0.00010152788181761625
Bit_1080,0.00010136999954582024
Bit_75,0.00010094666463420937
Bit_98,0.00010060497831545865
Bit_795,9.999438138323416e-05
Bit_56,9.983888661608487e-05
Bit_1419,9.962556333532917e-05
Bit_113,9.942899764172413e-05
Bit_370,9.93500507793531e-05
Bit_825,9.895905249711215e-05
Bit_311,9.873257898621229e-05
Bit_915,9.856703964856174e-05
Bit_302,9.774396730303233e-05
Bit_559,9.758704579655729e-05
Bit_1006,9.753456179393646e-05
Bit_262,9.751774433545741e-05
Bit_365,9.71442301500994e-05
Bit_574,9.686852361766803e-05
Bit_1282,9.681208916121782e-05
Bit_662,9.681040550683704e-05
Bit_763,9.676208549364078e-05
Bit_189,9.650898166077957e-05
Bit_149,9.647372918786453e-05
Bit_1730,9.646102600266066e-05
Bit_1449,9.643748214889154e-05
Bit_817,9.579326815637523e-05
Bit_903,9.57887676928887e-05
Bit_1986,9.55892856956387e-05
Bit_1651,9.523311273084709e-05
Bit_402,9.50891641395237e-05
Bit_1614,9.485813044970366e-05
Bit_1807,9.484277425301123e-05
Bit_1494,9.476354982439793e-05
Bit_969,9.460241657528588e-05
Bit_348,9.459981972900694e-05
Bit_1395,9.452314293532759e-05
Bit_274,9.445733469927575e-05
Bit_1504,9.408768678821066e-05
Bit_1105,9.389921796842386e-05
Bit_269,9.367521872564837e-05
Bit_1534,9.31460180099495e-05
Bit_1809,9.254582568155792e-05
Bit_1891,9.241643028988141e-05
Bit_596,9.232978688193138e-05
Bit_347,9.21804655108494e-05
Bit_593,9.198304299061457e-05
Bit_612,9.197721339501802e-05
Bit_1218,9.186736168612203e-05
Bit_1201,9.179698780390441e-05
Bit_1653,9.177895958285361e-05
Bit_1230,9.156663138086425e-05
Bit_1011,9.121584171313859e-05
Bit_1513,9.115579562458259e-05
Bit_2005,9.104565288476419e-05
Bit_1562,8.988699851288304e-05
Bit_1999,8.975916053719676e-05
Bit_886,8.954488040142599e-05
Bit_1086,8.953263175984798e-05
Bit_565,8.950607855170601e-05
Bit_1767,8.949588669735382e-05
Bit_521,8.94766698118873e-05
Bit_1933,8.926058805124523e-05
Bit_1177,8.916401177453366e-05
Bit_805,8.90260130487371e-05
Bit_20,8.878452203471053e-05
Bit_1314,8.828065638167261e-05
Bit_1539,8.82416782531191e-05
Bit_644,8.792517349827954e-05
Bit_641,8.786088466581356e-05
Bit_1288,8.778326385383969e-05
Bit_1020,8.771747252936229e-05
Bit_1914,8.765330153194798e-05
Bit_495,8.760504102632624e-05
Bit_1605,8.730377101206153e-05
Bit_1771,8.725728907070908e-05
Bit_1392,8.698619629293508e-05
Bit_743,8.68501239464769e-05
Bit_1388,8.667176216456837e-05
Bit_1052,8.649231772865514e-05
Bit_836,8.620389782471228e-05
Bit_1217,8.611095279925529e-05
Bit_244,8.591951539436597e-05
Bit_1239,8.545192780358757e-05
Bit_1707,8.530386839887346e-05
Bit_1438,8.484496643851806e-05
Bit_380,8.464769585503869e-05
Bit_1505,8.46180939952229e-05
Bit_1662,8.444538858827897e-05
Bit_1869,8.397688665645255e-05
Bit_1692,8.314952642516701e-05
Bit_1518,8.314373087121235e-05
Bit_1824,8.300695115405839e-05
Bit_1231,8.2668904973076e-05
Bit_803,8.256576824239855e-05
Bit_766,8.229443093626108e-05
Bit_68,8.209064673653242e-05
Bit_567,8.137485403830116e-05
Bit_618,8.111684926016232e-05
Bit_1127,8.062444794105318e-05
Bit_248,8.053866465061709e-05
Bit_38,8.04956766684601e-05
Bit_686,8.02156061274535e-05
Bit_81,7.992924320688872e-05
Bit_483,7.986248031940837e-05
Bit_360,7.928392917821974e-05
Bit_107,7.921400103016e-05
Bit_602,7.913791866432275e-05
Bit_856,7.900011680670099e-05
Bit_141,7.861176462204062e-05
Bit_480,7.826885668487487e-05
Bit_1055,7.820718749121429e-05
Bit_467,7.812949959914154e-05
Bit_937,7.79460958843226e-05
Bit_714,7.7416956528287e-05
Bit_599,7.73300601178768e-05
Bit_1874,7.720359154505567e-05
Bit_1979,7.653121579957347e-05
Bit_247,7.625503813632149e-05
Bit_509,7.617415728622943e-05
Bit_288,7.613833051045067e-05
Bit_391,7.604957742966508e-05
Bit_848,7.567415237282307e-05
Bit_1397,7.560152777698433e-05
Bit_1465,7.531452798288481e-05
Bit_201,7.517645948925467e-05
Bit_1276,7.489337860524137e-05
Bit_997,7.484981740852254e-05
Bit_784,7.472789336052391e-05
Bit_187,7.43330977734845e-05
Bit_1472,7.38052583194091e-05
Bit_635,7.377289623197489e-05
Bit_1446,7.372929440824382e-05
Bit_719,7.324873519042902e-05
Bit_962,7.309861858347876e-05
Bit_1659,7.307960507915491e-05
Bit_1389,7.296101786366199e-05
Bit_1785,7.284895359982931e-05
Bit_308,7.272392079910411e-05
Bit_976,7.271985890324693e-05
Bit_1351,7.218968588485605e-05
Bit_498,7.216077703625211e-05
Bit_403,7.213058505412055e-05
Bit_2040,7.148195443843024e-05
Bit_642,7.145503850952371e-05
Bit_1260,7.077804337880535e-05
Bit_1761,7.072414763099407e-05
Bit_1768,7.071514291746305e-05
Bit_1010,7.066668832485994e-05
Bit_260,7.062448743742858e-05
Bit_218,7.057540103945774e-05
Bit_1709,7.035343736137678e-05
Bit_515,6.998416641794985e-05
Bit_304,6.980225695103199e-05
Bit_676,6.972363225215662e-05
Bit_1156,6.966186975248875e-05
Bit_977,6.930736002770819e-05
Bit_1348,6.930614602965613e-05
Bit_930,6.927457632833987e-05
Bit_363,6.917064328811625e-05
Bit_728,6.914026971051273e-05
Bit_1673,6.88797855115311e-05
Bit_838,6.877216837498301e-05
Bit_1094,6.858208344466874e-05
Bit_327,6.854326118538624e-05
Bit_785,6.846263263288141e-05
Bit_444,6.825954460941227e-05
Bit_1029,6.81269865384161e-05
Bit_1379,6.811562885143781e-05
Bit_891,6.810440883487227e-05
Bit_163,6.79852350613292e-05
Bit_477,6.759503378461644e-05
Bit_1460,6.682862900987536e-05
Bit_1688,6.672055493338575e-05
Bit_28,6.62962596895276e-05
Bit_1092,6.625094530492528e-05
Bit_282,6.618883332553404e-05
Bit_1286,6.564740824080721e-05
Bit_768,6.555312409361563e-05
Bit_452,6.541676088729254e-05
Bit_1514,6.496256981671906e-05
Bit_611,6.4870234865794e-05
Bit_1090,6.478743495110524e-05
Bit_595,6.473149683132669e-05
Bit_1340,6.458981912162897e-05
Bit_1355,6.445877621448044e-05
Bit_485,6.430795111089578e-05
Bit_510,6.414976304094048e-05
Bit_152,6.409371450889309e-05
Bit_246,6.381747216903124e-05
Bit_942,6.362234877783403e-05
Bit_438,6.348546417786e-05
Bit_1770,6.333610044833481e-05
Bit_1818,6.315017081959544e-05
Bit_532,6.300528871383153e-05
Bit_1805,6.266093673463845e-05
Bit_494,6.25588536977062e-05
Bit_1123,6.253979915051863e-05
Bit_1346,6.2531079364192e-05
Bit_1720,6.22009333795066e-05
Bit_1711,6.162882198812656e-05
Bit_1669,6.15685419783088e-05
Bit_200,6.138654140115194e-05
Bit_764,6.0964926682795055e-05
Bit_1223,6.0896407993820065e-05
Bit_851,6.058813171554301e-05
Bit_273,6.044410809483337e-05
Bit_776,6.041128449463155e-05
Bit_395,6.012425368604727e-05
Bit_131,6.011066582230659e-05
Bit_1529,5.965832394845043e-05
Bit_990,5.946762404056424e-05
Bit_1835,5.941657928572441e-05
Bit_555,5.938690144114901e-05
Bit_1729,5.928418132800828e-05
Bit_683,5.9201160646549094e-05
Bit_732,5.890725013600487e-05
Bit_337,5.8682584034262804e-05
Bit_321,5.85569990475486e-05
Bit_720,5.8496067593784326e-05
Bit_317,5.801485291712782e-05
Bit_1461,5.789396848532128e-05
Bit_481,5.7845824264457706e-05
Bit_754,5.782191397519544e-05
Bit_1705,5.77711883561736e-05
Bit_1252,5.7435001205189846e-05
Bit_353,5.737982132842237e-05
Bit_1895,5.67800104365356e-05
Bit_404,5.6612861123641414e-05
Bit_213,5.636454858655271e-05
Bit_1668,5.629120193988134e-05
Bit_1579,5.623006895602185e-05
Bit_1960,5.6130736397299706e-05
Bit_1269,5.587728911997559e-05
Bit_1142,5.579411838928963e-05
Bit_1398,5.544793025265925e-05
Bit_1466,5.540178920361849e-05
Bit_487,5.4912992220882834e-05
Bit_1170,5.4845348147784704e-05
Bit_2047,5.4825968875024356e-05
Bit_453,5.4807377163581514e-05
Bit_1861,5.470669741077691e-05
Bit_1378,5.454972718259261e-05
Bit_1788,5.446662361017897e-05
Bit_425,5.44255925058605e-05
Bit_943,5.440276723272055e-05
Bit_63,5.4262609060052795e-05
Bit_737,5.4220024142896564e-05
Bit_211,5.4203896021226016e-05
Bit_1646,5.411170369491103e-05
Bit_1565,5.409629530014093e-05
Bit_571,5.402449004086914e-05
Bit_1129,5.394122356593006e-05
Bit_1137,5.382149916484496e-05
Bit_445,5.3752985468658015e-05
Bit_527,5.3518038480604816e-05
Bit_1549,5.2320149967936934e-05
Bit_178,5.225779123231073e-05
Bit_601,5.220487888188467e-05
Bit_1909,5.2133077965530276e-05
Bit_1303,5.1849785797493194e-05
Bit_709,5.1752494243458174e-05
Bit_988,5.17419405918171e-05
Bit_2026,5.156520128178173e-05
Bit_442,5.078014123026885e-05
Bit_1541,5.060534208850087e-05
Bit_434,5.04173222666638e-05
Bit_2031,5.013784399834691e-05
Bit_1759,5.007753502264976e-05
Bit_615,4.9687273335995555e-05
Bit_1396,4.9247975147755965e-05
Bit_740,4.9016009596271836e-05
Bit_1667,4.889646632650797e-05
Bit_1490,4.8428375972872225e-05
Bit_1698,4.827933329302757e-05
Bit_628,4.815473427362594e-05
Bit_1554,4.803554500680974e-05
Bit_726,4.803424448378198e-05
Bit_1474,4.781928428436174e-05
Bit_1525,4.76910048986791e-05
Bit_1787,4.766840121988302e-05
Bit_909,4.75569890242313e-05
Bit_1491,4.748954165873318e-05
Bit_137,4.7478706231683535e-05
Bit_1232,4.707727723955631e-05
Bit_1559,4.699969802695006e-05
Bit_1625,4.640201043511142e-05
Bit_517,4.636552930170128e-05
Bit_1091,4.635329950291775e-05
Bit_717,4.6350995698373376e-05
Bit_171,4.594372264706323e-05
Bit_566,4.589971863736589e-05
Bit_797,4.5730309502881946e-05
Bit_300,4.558438132779084e-05
Bit_721,4.50417487127496e-05
